route_pattern_id,route_id,direction_id,route_pattern_name,route_pattern_time_desc,route_pattern_typicality,route_pattern_sort_order,representative_trip_id
119-3-1,119,1,Northgate Shopping Ctr - Beachmont Station via Tomasello Way,,1,51190102,52231008
120-2-0,120,0,Maverick Station - Orient Heights Station via Wood Island,,1,51200000,52231117
120-6-0,120,0,Orient Heights Station - Orient Heights Station,School days only,3,51200004,53403331
120-2-1,120,1,Orient Heights Station - Maverick Station via Jeffries Point,,1,51200100,52231118
120-1-1,120,1,Orient Heights Station - Maverick Station,School days only,3,51200104,53403329
121-2-0,121,0,Maverick Station - Eagle Square,Weekdays only,1,51210000,52231037
121-_-0,121,0,Maverick Station - Wood Island Station,Weekday mornings only,2,51210002,52231053
121-2-1,121,1,Eagle Square - Maverick Station,Weekdays only,1,51210100,52231038
121-_-1,121,1,Wood Island Station - Maverick Station,Weekday mornings only,2,51210101,52231052
131-1-0,131,0,Malden Center - Melrose Highlands Station via East Side,Weekdays only,1,51310000,52252504
131-1-1,131,1,Melrose Highlands - Malden Center Station via East Side,Weekdays only,1,51310100,52252503
132-_-0,132,0,Malden Center Station - Redstone Shopping Center,,1,51320000,52252487
132-_-1,132,1,Redstone Shopping Center - Malden Center Station,,1,51320100,52252486
134-3-0,134,0,Wellington Station - North Woburn via Trade Center,Weekdays only,1,51340000,52252518
134-6-0,134,0,Wellington Station - Winthrop St & Playstead Rd,,2,51340001,52251137
134-5-0,134,0,Wellington Station - North Woburn,,2,51340004,52252517
134-2-0,134,0,Wellington - North Woburn via Trade Ctr & Veterans Ctr,Weekday middays only,3,51340008,52252544
134-7-0,134,0,Wellington Station - Medford Square,,3,51340009,53489439
134-4-0,134,0,Middlesex Ave - Winthrop St & Brooks St,School days only,3,51340011,53435404
134-9-0,134,0,Wellington Station - Woburn Square,Sundays only,3,51340013,53489483
134-3-1,134,1,North Woburn - Wellington Station via Trade Center,Weekdays only,1,51340100,52252513
134-6-1,134,1,Winthrop St & Playstead Rd - Wellington Station,,2,51340101,52252533
134-5-1,134,1,North Woburn - Wellington Station,,2,51340104,52252514
134-2-1,134,1,North Woburn - Wellington via Trade Ctr & Veterans Ctr,Weekday middays only,3,51340108,52252519
134-7-1,134,1,Medford Square - Wellington Station,,3,51340109,53489440
134-4-1,134,1,Winthrop St & Brooks St - Middlesex Ave,School days only,3,51340111,53435666
134-9-1,134,1,Woburn Square - Wellington Station,Sundays only,3,51340113,53489476
137-7-0,137,0,Malden Center - Lincoln St @ Reading Depot,,1,51370000,52252555
137-6-0,137,0,Oak Grove Busway - Lincoln St @ Reading Depot,Weekdays only,1,51370004,52252558
137-4-0,137,0,Malden Center - Main St @ Water St,,3,51370006,53435373
137-7-1,137,1,Lincoln St @ Reading Depot - Malden Center,,1,51370100,52252552
137-6-1,137,1,Lincoln St @ Reading Depot - Oak Grove Busway,Weekdays only,1,51370104,52252553
137-4-1,137,1,Main St @ Water St - Malden Center,,3,51370106,53435606
171-_-0,171,0,Nubian Station - Logan Airport Terminals,Early mornings only,1,51710000,52111514
201-9-0,201,0,Fields Corner - Keystone Apt via Puritan Mall & Neponset Ave,,1,52010000,52047559
201-_-0,201,0,Fields Corner - Adams St & Gallivan Blvd via Neponset Ave,,2,52010003,52047479
201-8-0,201,0,Fields Corner Station - Keystone Apts via Neponset Ave,Weekdays only,2,52010007,52047510
201-8-1,201,1,Keystone Apts - Fields Corner Station via Adams St,,1,52010100,52047439
201-_-1,201,1,Adams St & Gallivan Blvd - Fields Corner via Adams St,,2,52010103,52047478
201-1-1,201,1,Adams St & Gallivan Blvd - Fields Corner via Adams St,School days only,3,52010107,53314267_1
202-5-0,202,0,Fields Corner Station - Keystone Apts via Adams St,Weekdays only,1,52020000,52047474
202-A-0,202,0,Fields Corner - Adams St & Gallivan Blvd via Adams St,School days only,3,52020002,53164978_2
202-4-0,202,0,Fields Corner Station - Hallett Square via Adams St,Weekday early mornings only,3,52020004,52047323
202-6-1,202,1,Keystone Apts - Fields Corner Station via Neponset Ave,Weekdays only,1,52020100,52047443
202-5-1,202,1,Keystone Apt - Fields Corner via Puritan Mall & Neponset Ave,Weekday middays only,2,52020102,52047495
202-4-1,202,1,Hallett Square - Fields Corner Station via Neponset Ave,Weekday early mornings only,3,52020103,52047469
210-3-0,210,0,Fields Corner Station - Quincy Center Station,Weekdays only,1,52100000,52047679
210-_-0,210,0,North Quincy Station - Quincy Center Station,,2,52100002,52047491
210-1-0,210,0,Fields Corner Station - Braintree Station,Late nights only,3,52100006,52047678
210-3-1,210,1,Quincy Center Station - Fields Corner Station,Weekdays only,1,52100100,52047685
210-_-1,210,1,Quincy Center Station - North Quincy Station,,3,52100102,52047421
211-_-0,211,0,Squantum - Quincy Center Station,,1,52110000,52047718
211-_-1,211,1,Quincy Center Station - Squantum,,1,52110100,52047704
211-1-1,211,1,Hollis Ave & Newbury Ave - Squantum,School days only,3,52110104,53410555
211-3-1,211,1,E Squantum St & Newbury Ave - Squantum,School days only,3,52110106,53410558
211-9-1,211,1,Hancock St & St Anns Rd - Squantum,School days only,3,52110108,53410557
215-1-0,215,0,Ashmont Station - Quincy Center Station,,1,52150000,52047801
215-3-0,215,0,Fields Corner Station - Quincy Center Station,Sundays only,3,52150004,53417006
215-2-0,215,0,Adams St & Robertson St - Quincy Center Station,School days only,3,52150006,53410554
215-_-0,215,0,North Quincy Station - Quincy Center Station,Early mornings only,3,52150008,52047807
215-1-1,215,1,Quincy Center Station - Ashmont Station,,1,52150100,52047798
215-3-1,215,1,Quincy Center Station - Fields Corner Station,Sundays only,3,52150104,53417034
215-7-1,215,1,Quincy Center Station - East Milton Square,School days only,3,52150106,53410505
215-_-1,215,1,Quincy Center Station - North Quincy Station,Early mornings only,3,52150108,52047846
216-2-0,216,0,Quincy Center Station - Houghs Neck via Germantown,,1,52160000,52047856
216-4-0,216,0,Quincy Center - Houghs Neck via McGrath Hwy & Germantown,,2,52160004,52047917
216-5-0,216,0,Coddington St & Newcomb St - Houghs Neck via Germantown,School days only,3,52160007,53411222
216-1-0,216,0,Calvin Rd & Moffat Rd - Houghs Neck,School days only,3,52160009,53410892
216-6-0,216,0,Calvin Rd & Moffat Rd - Germantown,School days only,3,52160011,53410876
216-_-1,216,1,Houghs Neck - Quincy Center Station,,1,52160100,52047859
216-4-1,216,1,Houghs Neck - Quincy Center Station via McGrath Hwy,,2,52160104,52047858
217-8-0,217,0,Ashmont Station - Quincy Center Station via North Quincy,Weekdays only,1,52170000,52047429
217-1-0,217,0,Ashmont - Quincy Center via North Quincy & Hollis Ave,AM peak hours only,2,52170001,52047438
217-8-1,217,1,Quincy Center Station - Ashmont Station via North Quincy,Weekdays only,1,52170100,52047428
217-2-1,217,1,Hollis Ave & Newbury Ave - Bryant Ave & Upton St,School days only,3,52170102,53410585
220-3-0,220,0,Quincy Center Station - Hingham Depot,,1,52200000,52047326
220-4-0,220,0,Quincy Center Station - Hingham Depot via Hingham Center,Weekdays only,2,52200004,52047383
220-3-1,220,1,Hingham Depot - Quincy Center Station,,1,52200100,52047327
222-9-0,222,0,Quincy Center Station - Pleasant St & Washington St,,1,52220000,52047349
222-_-0,222,0,Quincy Center Station - East Weymouth,,1,52220004,52047324
222-_-1,222,1,East Weymouth - Quincy Center Station,,1,52220100,52047325
222-9-1,222,1,Pleasant St & Washington St - Quincy Center Station,,1,52220104,52047350
225-1-0,225,0,Quincy Center Station - Weymouth Landing via South St,,1,52250000,52047587
225-_-0,225,0,Quincy Center Station - Weymouth Landing via Quincy Ave,,1,52250004,52047592
225-1-1,225,1,Weymouth Landing - Quincy Center Station via South St,,1,52250100,52047590
225-_-1,225,1,Weymouth Landing - Quincy Center Station via Quincy Ave,,1,52250104,52047589
226-_-0,226,0,Braintree Station - Columbian Square,,1,52260000,52047605
226-_-1,226,1,Columbian Square - Braintree Station,,1,52260100,52047588
230-3-0,230,0,Quincy Center Station - Montello Station,,1,52300000,52047742
230-4-0,230,0,Braintree Station - Montello Station,Weekday early mornings only,3,52300004,52047793
230-3-1,230,1,Montello Station - Quincy Center Station,,1,52300100,52047743
230-4-1,230,1,Montello Station - Braintree Station,Weekday early mornings only,3,52300104,52047750
236-2-0,236,0,Quincy Center Station - South Shore Plaza,,1,52360000,52047330
236-3-0,236,0,Quincy Center Station - Braintree Station,Mornings only,3,52360004,52047422
236-2-1,236,1,South Shore Plaza - Quincy Center Station,,1,52360100,52047331
236-3-1,236,1,Braintree Station - Quincy Center Station,Mornings only,2,52360104,52047423
238-9-0,238,0,Quincy Center Station - Holbrook/Randolph Station,Weekdays only,1,52380000,52047925
238-7-0,238,0,Quincy Center Station - Crawford Square,,2,52380002,52047928
238-3-0,238,0,Quincy Center Station - Avon Square,,3,52380005,52047972
238-5-0,238,0,Quincy Center - Crawford Square (Omits South Shore Plaza),Sunday early mornings only,3,52380008,53417325
238-9-1,238,1,Holbrook/Randolph Station - Quincy Center Station,Weekdays only,1,52380100,52047921
238-7-1,238,1,Crawford Square - Quincy Center Station,,2,52380102,52047923
238-3-1,238,1,Avon Square - Quincy Center Station,Sundays only,3,52380105,53417302
240-1-0,240,0,Ashmont Station - Avon Square,,1,52400000,52047930
240-9-0,240,0,Ashmont Station - Holbrook/Randolph Station,Weekdays only,1,52400004,52047933
240-_-0,240,0,Ashmont Station - Crawford Square,,3,52400006,52047977
240-1-1,240,1,Avon Square - Ashmont Station,,1,52400100,52047920
240-9-1,240,1,Holbrook/Randolph Station - Ashmont Station,Weekdays only,2,52400104,52047924
240-_-1,240,1,Memorial Pkwy - Ashmont Station,,2,52400105,52047981
240-3-1,240,1,Holbrook/Randolph Station - North Randolph,Weekday evenings only,3,52400109,52047965
240-2-1,240,1,Crawford Square - North Randolph,,3,52400110,52047969
245-_-0,245,0,Mattapan Station - Quincy Center Station via Edge Hill Rd,Weekdays only,1,52450000,52047425
245-8-0,245,0,Mattapan - Quincy Center via Alleyne St & Edge Hill Rd,AM peak hours only,2,52450003,52047398
245-_-1,245,1,Quincy Center Station - Mattapan Station via Edge Hill Rd,Weekdays only,1,52450100,52047397
245-5-1,245,1,Hancock St & St Anns Rd - Newport Ave & Beale St,School days only,3,52450102,53410556
350-5-0,350,0,Alewife Station - North Burlington via Burlington Mall,,1,53500000,52101063
350-4-0,350,0,Alewife Station - North Burlington,,2,53500004,52101061
350-8-0,350,0,Alewife Station - Northwest Park,Weekday early mornings only,3,53500008,52101148
350-5-1,350,1,North Burlington - Alewife Station via Burlington Mall,,1,53500100,52101062
350-4-1,350,1,North Burlington - Alewife Station,,3,53500104,53216877
350-8-1,350,1,Northwest Park - Alewife Station,Weekdays only,3,53500106,52101058
351-_-0,351,0,Third Ave - Bedford Woods Dr,Weekdays only,1,53510000,52101038
351-1-0,351,0,Third Ave - Bedford Woods Dr via EMD Serono,Weekdays only,1,53510001,52101100
351-1-1,351,1,Bedford Woods Dr - Third Ave via EMD Serono,Weekdays only,1,53510100,52101040
351-_-1,351,1,Bedford Woods Dr - Third Ave,Weekdays only,1,53510101,52101099
354-4-0,354,0,"State St, Boston - North Burlington via West Cummings Park",Weekdays only,1,53540000,52252657
354-6-0,354,0,"State St, Boston - North Burlington via Medford Sq & West Cummings Park",Weekdays only,2,53540003,52252654
354-4-1,354,1,"North Burlington - State St, Boston via West Cummings Park",Weekdays only,1,53540100,52252653
354-6-1,354,1,"North Burlington - State St, Boston via West Cummings Park & Medford Sq",Weekdays only,1,53540103,52252656
411-9-0,411,0,Malden Center Station - Jack Satter House via Kennedy Dr,,1,54110000,52252697
411-1-0,411,0,Malden Center Station - Kennedy Dr,Weekdays only,1,54110003,52252628
411-9-1,411,1,Jack Satter House - Malden Center Station via Kennedy Dr,,1,54110100,52252690
411-1-1,411,1,Kennedy Dr - Malden Center Station,Weekdays only,1,54110103,52252627
424-6-0,424,0,Wonderland Station - Eastern Ave & Essex St,Weekdays only,1,54240000,52230855
424-6-1,424,1,Eastern Ave & Essex St - Wonderland Station,Weekday mornings only,1,54240100,52230851
426-_-0,426,0,"Haymarket Station - Central Square, Lynn",Weekdays only,1,54260000,52230821
426-7-0,426,0,"Wonderland Station - Central Square, Lynn via Silsbee St",,2,54260002,52230827
426-2-0,426,0,"O'Callaghan Way & Holyoke St - Central Square, Lynn",School days only,3,54260005,53403322
426-3-0,426,0,"O'Callaghan Way & Fecteau Way - Central Square, Lynn",School days only,3,54260007,53403333
426-5-0,426,0,"Haymarket Station - Central Square, Lynn via Bell Cir",Weekday late nights only,3,54260009,52231113
426-_-1,426,1,"Central Square, Lynn - Haymarket Station",Weekdays only,1,54260100,52230815
426-7-1,426,1,"Central Square, Lynn - Wonderland Station",,2,54260102,52230819
428-_-0,428,0,Haymarket Station - Oaklandvale,Weekdays only,1,54280000,52231684
428-_-1,428,1,Oaklandvale - Haymarket Station,Weekday mornings only,1,54280100,52231681
429-_-0,429,0,Central Sq - Northgate Ctr via Square One & Garfield Ave,,1,54290000,52230966
429-1-0,429,0,"Central Sq, Lynn - Northgate Shopping Ctr via Garfield Ave",Weekday mornings only,2,54290004,52230963
429-3-0,429,0,"Central Square, Lynn - O'Callaghan Way & Fecteau Way",School days only,3,54290006,53403317
429-2-0,429,0,"Central Sq, Lynn - Northgate Shopping Ctr via Square One",Evenings only,3,54290008,52230973
429-5-0,429,0,Neptune Towers - O'Callaghan Way & Osborne St,School days only,3,54290011,53403327
429-_-1,429,1,Northgate Ctr - Central Sq via Square One & Garfield Ave,,1,54290100,52230953
429-1-1,429,1,"Northgate Shopping Ctr - Central Sq, Lynn via Garfield Ave",Weekday mornings only,2,54290104,52230949
429-2-1,429,1,"Northgate Shopping Ctr - Central Sq, Lynn via Square One",Evenings only,3,54290106,52230960
429-3-1,429,1,"O'Callaghan Way & Fecteau Way - Central Square, Lynn",School days only,3,54290109,53403332
429-4-1,429,1,"O'Callaghan Way & Holyoke St - Central Square, Lynn",School days only,3,54290111,53403323
430-1-0,430,0,Malden Center Station - Saugus Center,,1,54300000,52252702
430-6-0,430,0,Malden Center Station - Saugus Center (Omits Square One),Weekday mornings only,2,54300004,52252713
430-2-0,430,0,Malden Center Station - Saugus Center via Kennedy Dr,Weekday evenings only,3,54300006,52251756
430-7-0,430,0,Salem St & Sprague St - Square One Mall,School days only,3,54300007,53435545
430-1-1,430,1,Saugus Center - Malden Center Station,,1,54300100,52252699
430-6-1,430,1,Saugus Center - Malden Center Station (Omits Square One),Weekday mornings only,2,54300104,52252714
430-2-1,430,1,Saugus Center - Malden Center Station via Kennedy Dr,Weekday evenings only,3,54300106,52251757
435-8-0,435,0,Neptune Towers - Salem Depot,,1,54350000,52230902
435-7-0,435,0,"Central Square, Lynn - Salem Depot",,2,54350003,52230905
435-6-0,435,0,Neptune Towers - Liberty Tree Mall,Sundays only,3,54350007,53410033
435-_-0,435,0,"Central Square, Lynn - Liberty Tree Mall",Sundays only,3,54350009,53410043
435-8-1,435,1,Salem Depot - Neptune Towers,,1,54350100,52230907
435-7-1,435,1,"Salem Depot - Central Square, Lynn",,2,54350103,52230910
435-6-1,435,1,Liberty Tree Mall - Neptune Towers,Sundays only,3,54350107,53410034
435-_-1,435,1,"Liberty Tree Mall - Central Square, Lynn via Danvers Square",Sundays only,3,54350109,53410036
436-_-0,436,0,"Central Square, Lynn - Liberty Tree Mall",,1,54360000,52230915
436-1-0,436,0,"Central Square, Lynn - North Shore Mall",Weekday mornings only,2,54360003,52230933
436-2-0,436,0,"Central Square, Lynn - Goodwins Circle",,3,54360005,52230940
436-3-0,436,0,Neptune Towers - Goodwins Circle,School days only,3,54360008,53403328
436-_-1,436,1,"Liberty Tree Mall - Central Square, Lynn",,1,54360100,52230923
436-1-1,436,1,"North Shore Mall - Central Square, Lynn",Weekdays only,2,54360104,52230937
436-3-1,436,1,Goodwins Circle - Neptune Towers,Weekday mornings only,3,54360105,52230941
436-8-1,436,1,Broadway & Conomo Ave - Lynn Bus Garage,School days only,3,54360106,53403316
436-9-1,436,1,Goodridge St & Memorial Park Ave - Lynn Bus Garage,School days only,3,54360108,53403321
436-2-1,436,1,"Goodwins Circle - Central Square, Lynn",Mornings only,3,54360110,52043066
439-_-0,439,0,"Central Square, Lynn - Nahant",Weekdays only,1,54390000,52230981
439-3-0,439,0,Wonderland Station - Nahant,Weekdays only,1,54390002,52231075
439-3-1,439,1,Nahant - Wonderland Station,Weekdays only,1,54390100,52231066
439-_-1,439,1,"Nahant - Central Square, Lynn",Weekdays only,2,54390102,52230980
441-7-0,441,0,Wonderland Station - Marblehead via Paradise Rd,,1,54410000,52231233
441-5-0,441,0,Wonderland - Marblehead via Paradise Rd (Omits Point of Pines),Weekdays only,2,54410004,52231232
441-9-0,441,0,Lynn Bus Garage - Marblehead via Paradise Rd,Early mornings only,3,54410005,52231354
441-7-1,441,1,Marblehead - Wonderland Station via Paradise Rd,,1,54410100,52231245
441-5-1,441,1,Marblehead - Wonderland via Paradise Rd (Omits Point of Pines),Weekdays only,2,54410103,52231240
441442-1-0,441442,0,"Wonderland Station - Ocean St, Lynn",,1,54411000,52231228
441442-1-1,441442,1,"Ocean St, Lynn - Wonderland Station",,1,54411100,52231243
442-7-0,442,0,Wonderland Station - Marblehead via Humphrey St,,1,54420000,52231231
442-5-0,442,0,Wonderland - Marblehead via Humphrey St (Omits Point of Pines),Weekdays only,2,54420004,52231320
442-9-0,442,0,Lynn Bus Garage - Marblehead via Humphrey St,Mornings only,3,54420006,52231355
442-7-1,442,1,Marblehead - Wonderland Station via Humphrey St,,1,54420100,52231229
442-5-1,442,1,Marblehead - Wonderland via Humphrey St (Omits Point of Pines),Weekday mornings only,2,54420104,52231238
442-9-1,442,1,Marblehead - Lynn Bus Garage via Humphrey St,Sunday late nights only,3,54420106,53409907
450-8-0,450,0,Haymarket Station - Salem Depot,Weekdays only,1,54500000,52230859
450-7-0,450,0,Wonderland Station - Salem Depot,,3,54500002,53410185
450-9-0,450,0,Lynn Bus Garage - Salem Depot,Mornings only,3,54500004,52231107
450-8-1,450,1,Salem Depot - Haymarket Station,Weekdays only,1,54500100,52230833
450-7-1,450,1,Salem Depot - Wonderland Station,,3,54500102,53410168
450-9-1,450,1,Salem Depot - Lynn Bus Garage,,3,54500104,52231105
451-1-0,451,0,Salem Depot - North Beverly Station via Tozer Rd,Weekdays only,1,54510000,52231688
451-_-0,451,0,Salem Depot - North Beverly Station via Cabot St,Weekdays only,1,54510002,52231694
451-_-1,451,1,North Beverly Station - Salem Depot via Cabot St,Weekdays only,1,54510100,52231691
451-1-1,451,1,North Beverly Station - Salem Depot via Tozer Rd,Weekdays only,1,54510101,52231697
455-6-0,455,0,Wonderland Station - Salem Depot,Weekdays only,1,54550000,52230890
455-7-0,455,0,Wonderland Station - Salem Depot (Omits Shetland Park),,2,54550002,53409942
455-9-0,455,0,Lynn Bus Garage - Salem Depot,Weekday early mornings only,3,54550004,52231110
455-8-0,455,0,Lynn Bus Garage - Salem Depot (Omits Shetland Park),Early mornings only,3,54550005,53410050
455-6-1,455,1,Salem Depot - Wonderland Station,Weekdays only,1,54550100,52230881
455-7-1,455,1,Salem Depot - Wonderland Station (Omits Shetland Park),,2,54550102,53409943
455-5-1,455,1,"Central Square, Lynn - Wonderland Station",Early mornings only,3,54550104,52230880
455-3-1,455,1,Brookline St & Empire St - Lynn Bus Garage,School days only,3,54550107,53403337
455-8-1,455,1,Salem Depot - Lynn Bus Garage (Omits Shetland Park),Evenings only,3,54550109,53410017
456-_-0,456,0,"Central Square, Lynn - Salem Depot",Weekdays only,1,54560000,52231676
456-_-1,456,1,"Salem Depot - Central Square, Lynn",Weekday middays only,1,54560100,52231671
501-5-0,501,0,Federal St & Franklin St - Brighton Center via Copley Sq,Weekdays only,1,55010000,52110499
501-4-0,501,0,Federal St & Franklin St - Brighton Center via Copley Sq & Cambridge St,Weekdays only,2,55010003,52110364
501-4-1,501,1,Brighton Center - Federal St & Franklin St via Copley Sq,Weekdays only,1,55010100,52110316
501-5-1,501,1,Brighton Center - Federal St & Franklin St via Cambridge St & Copley Sq,Weekdays only,1,55010103,52110500
504-2-0,504,0,Federal & Franklin - Watertown via Copley Sq and Newton Crnr,,1,55040000,52110514
504-2-1,504,1,Watertown Yard - Federal St & Franklin St via Copley Square,,1,55040100,52110513
505-6-0,505,0,Federal St & Franklin St - Waltham Center via School St,Weekdays only,1,55050000,52110586
505-5-0,505,0,Federal St & Franklin St - Waltham Center,Weekdays only,2,55050003,52110580
505-5-1,505,1,Waltham Center - Federal St & Franklin St via School St,Weekdays only,1,55050100,52110579
505-6-1,505,1,Waltham Center - Federal St & Franklin St,Weekdays only,1,55050103,52110587
553-6-0,553,0,Newton Corner - Roberts,,1,55530000,52110599
553-6-1,553,1,Roberts - Newton Corner,,1,55530100,52110598
554-6-0,554,0,Newton Corner - Waverly Square,Weekdays only,1,55540000,52110642
554-6-1,554,1,Waverly Square - Newton Corner,Weekdays only,1,55540100,52110643
556-6-0,556,0,Newton Corner - Waltham Highlands,Weekdays only,1,55560000,52110659
556-6-1,556,1,Waltham Highlands - Newton Corner,Weekdays only,1,55560100,52110658
558-7-0,558,0,Newton Corner - Riverside Station,Weekdays only,1,55580000,52110679
558-7-1,558,1,Riverside Station - Newton Corner,Weekdays only,1,55580100,52110678
712-_-0,712,0,"Orient Heights Station, South Busway - Point Shirley",,1,57120000,52445473
712-1-0,712,0,"Orient Heights Station, South Busway - Winthrop Beach",,2,57120004,52445531
712-1-1,712,1,"Winthrop Beach - Orient Heights Station, South Busway",,1,57120100,52445474
712-_-1,712,1,"Point Shirley - Orient Heights Station, South Busway",,2,57120104,52445526
713-1-0,713,0,"Orient Heights Station, South Busway - Winthrop Beach",,1,57130000,52445572
713-_-0,713,0,Orient Heights Station  - Point Shirley (South Busway),,2,57130004,52445567
713-_-1,713,1,Point Shirley - Orient Heights Station  (South Busway),,1,57130100,52445445
713-1-1,713,1,"Winthrop Beach - Orient Heights Station, South Busway",,2,57130104,52445519
714-_-0,714,0,Hingham Depot - Pemberton Point,,1,57140000,52444803
714-1-0,714,0,Hingham Depot - Pemberton Point via Hull Medical Center,Weekdays only,2,57140004,52444802
714-2-0,714,0,Hingham Depot - Pemberton Point via Washington Blvd,Weekdays only,2,57140005,52444819
714-_-1,714,1,Pemberton Point - Hingham Depot,,1,57140100,52444813
714-1-1,714,1,Pemberton Point - Hingham Depot via Hull Medical Center,Weekday middays only,2,57140104,52444804
714-2-1,714,1,Pemberton Point - Hingham Depot via Washington Blvd,Weekdays only,2,57140105,52444805
716-_-0,716,0,Mattapan Station - Cobbs Corner,,1,57160000,52441752
716-_-1,716,1,Cobbs Corner - Mattapan Station,,1,57160100,52441747
Shuttle-AlewifeHarvard-0-0,Shuttle-AlewifeHarvard,0,Alewife - Harvard,,4,60219099,52928242-AlewifeHarvard1
Shuttle-AlewifeHarvard-0-1,Shuttle-AlewifeHarvard,1,Harvard - Alewife,,4,60219199,52928247-AlewifeHarvard1
Shuttle-AshmontJFK-0-0,Shuttle-AshmontJFK,0,JFK/UMass - Ashmont,,4,60250099,53559346-21:00-AshmontJFK1
Shuttle-AshmontJFK-0-1,Shuttle-AshmontJFK,1,Ashmont - JFK/UMass,,4,60250199,53559351-21:00-AshmontJFK1
Shuttle-BeverlyNorthStationExpress-0-0,Shuttle-BeverlyNorthStationExpress,0,North Station - Newburyport or Rockport,,4,60692099,CR-NorthStationAugustShuttle-Weekday-Exp-0-05:15:00
Shuttle-BeverlyNorthStationExpress-0-1,Shuttle-BeverlyNorthStationExpress,1,Newburyport or Rockport - North Station,,4,60692199,CR-NorthStationAugustShuttle-Weekday-Exp-1-05:20:00
Shuttle-BeverlyNorthStationLocal-0-0,Shuttle-BeverlyNorthStationLocal,0,North Station - Newburyport or Rockport,,4,60693099,CR-NorthStationAugustShuttle-Weekday-Loc-0-05:00:00
Shuttle-BeverlyNorthStationLocal-0-1,Shuttle-BeverlyNorthStationLocal,1,Newburyport or Rockport - North Station,,4,60693199,CR-NorthStationAugustShuttle-Weekday-Loc-1-05:20:00
Shuttle-BroadwayJFK-0-0,Shuttle-BroadwayJFK,0,Broadway - JFK/UMass,,4,61040099,52928242-BroadwayJFK1
Shuttle-BroadwayJFK-0-1,Shuttle-BroadwayJFK,1,JFK/UMass - Broadway,,4,61040199,52928247-BroadwayJFK1
Shuttle-CopleyForestHills-0-0,Shuttle-CopleyForestHills,0,Copley - Forest Hills,,1,61420099,Orange-AugSuperSurge-Weekday-S-0-05:39:00
Shuttle-CopleyForestHills-0-1,Shuttle-CopleyForestHills,1,Forest Hills - Copley,,1,61420199,Orange-AugSuperSurge-Weekday-S-1-05:16:00
Shuttle-GovernmentCenterOakGrove-0-0,Shuttle-GovernmentCenterOakGrove,0,Government Center - Oak Grove,,1,61947099,Orange-AugSuperSurge-Weekday-N-0-05:16:00
Shuttle-GovernmentCenterOakGrove-0-1,Shuttle-GovernmentCenterOakGrove,1,Oak Grove - Government Center,,1,61947199,Orange-AugSuperSurge-Weekday-N-1-05:36:00
Shuttle-GovernmentCenterTuftsMedical-0-0,Shuttle-GovernmentCenterTuftsMedical,0,Government Center - Tufts Medical Center,,1,61950099,Orange-AugSuperSurge-Weekday-D-0-05:00:00
Shuttle-GovernmentCenterTuftsMedical-0-1,Shuttle-GovernmentCenterTuftsMedical,1,Tufts Medical Center - Government Center,,1,61950199,Orange-AugSuperSurge-Weekday-D-1-05:15:00
Shuttle-GovernmentCenterUnionSquare-0-0,Shuttle-GovernmentCenterUnionSquare,0,Government Center - Union Square,,1,61952099,Green-E-AugSuperSurge-Weekday-0-04:54:00
Shuttle-GovernmentCenterUnionSquare-0-1,Shuttle-GovernmentCenterUnionSquare,1,Union Square - Government Center,,1,61952199,Green-E-AugSuperSurge-Weekday-1-06:16:48
Shuttle-KenmoreRiverside-0-0,Shuttle-KenmoreRiverside,0,Kenmore - Riverside,,4,62012099,53126282-KenmoreRiversideNoGLXKenmoreRiverside
Shuttle-KenmoreRiverside-0-1,Shuttle-KenmoreRiverside,1,Riverside - Kenmore,,4,62012199,53126281-KenmoreRiversideNoGLXKenmoreRiverside
Shuttle-NorthLeominsterWachusett-0-0,Shuttle-NorthLeominsterWachusett,0,North Leominster - Wachusett,,4,62122099,CR-525681-417-LeoWachuEarly1
Shuttle-NorthLeominsterWachusett-0-1,Shuttle-NorthLeominsterWachusett,1,Wachusett - North Leominster,,4,62122199,CR-528300-420-LeoWachuEarly1
Shuttle-ReadvilleSouthStation-0-0,Shuttle-ReadvilleSouthStation,0,South Station - Readville,,4,62375099,CR-FairmountAugustShuttle-Saturday-0-07:00:00
Shuttle-ReadvilleSouthStation-0-1,Shuttle-ReadvilleSouthStation,1,Readville - South Station,,4,62375199,CR-FairmountAugustShuttle-Saturday-1-06:00:00
